Language Name,Package Name,Query Name,Query Severity,CWE ID
Go,Go_Low_Visibility,Use_Of_Unsafe_Package,Low,242
Groovy,Groovy_High_Risk,Code_Injection,High,94
Groovy,Groovy_High_Risk,Command_Injection,High,77
Groovy,Groovy_High_Risk,Connection_String_Injection,High,99
Groovy,Groovy_High_Risk,LDAP_Injection,High,90
Groovy,Groovy_High_Risk,Reflected_XSS_All_Clients,High,79
Groovy,Groovy_High_Risk,Resource_Injection,High,99
Groovy,Groovy_High_Risk,Second_Order_SQL_Injection,High,89
Groovy,Groovy_High_Risk,SQL_Injection,High,89
Groovy,Groovy_High_Risk,Stored_XSS,High,79
Groovy,Groovy_High_Risk,UTF7_XSS,High,79
Groovy,Groovy_High_Risk,XPath_Injection,High,643
Groovy,Groovy_Medium_Threat,Absolute_Path_Traversal,Medium,36
Groovy,Groovy_Medium_Threat,CGI_Reflected_XSS_All_Clients,Medium,79
Groovy,Groovy_Medium_Threat,CGI_Stored_XSS,Medium,79
Groovy,Groovy_Medium_Threat,Cleartext_Submission_of_Sensitive_Information,Medium,319
Groovy,Groovy_Medium_Threat,Dangerous_File_Inclusion,Medium,829
Groovy,Groovy_Medium_Threat,DB_Parameter_Tampering,Medium,284
Groovy,Groovy_Medium_Threat,Direct_Use_of_Unsafe_JNI,Medium,111
Groovy,Groovy_Medium_Threat,DoS_by_Sleep,Medium,730
Groovy,Groovy_Medium_Threat,External_Control_of_Critical_State_Data,Medium,642
Groovy,Groovy_Medium_Threat,External_Control_of_System_or_Config_Setting,Medium,15
Groovy,Groovy_Medium_Threat,Hardcoded_password_in_Connection_String,Medium,547
Groovy,Groovy_Medium_Threat,HTTP_Response_Splitting,Medium,113
Groovy,Groovy_Medium_Threat,HttpOnlyCookies,Medium,1004
Groovy,Groovy_Medium_Threat,HttpOnlyCookies_In_Config,Medium,1004
Groovy,Groovy_Medium_Threat,Improper_Locking,Medium,667
Groovy,Groovy_Medium_Threat,Input_Path_Not_Canonicalized,Medium,73
Groovy,Groovy_Medium_Threat,Multiple_Binds_to_the_Same_Port,Medium,605
Groovy,Groovy_Medium_Threat,Parameter_Tampering,Medium,472
Groovy,Groovy_Medium_Threat,Plaintext_Storage_of_a_Password,Medium,256
Groovy,Groovy_Medium_Threat,Privacy_Violation,Medium,359
Groovy,Groovy_Medium_Threat,Process_Control,Medium,114
Groovy,Groovy_Medium_Threat,ReDoS_From_Regex_Injection,Medium,400
Groovy,Groovy_Medium_Threat,ReDoS_In_Match,Medium,400
Groovy,Groovy_Medium_Threat,ReDoS_In_Pattern,Medium,400
Groovy,Groovy_Medium_Threat,ReDoS_In_Replace,Medium,400
Groovy,Groovy_Medium_Threat,Reliance_on_Cookies_without_Validation,Medium,565
Groovy,Groovy_Medium_Threat,Same_Seed_in_PRNG,Medium,336
Groovy,Groovy_Medium_Threat,Session_Fixation,Medium,384
Groovy,Groovy_Medium_Threat,Spring_ModelView_Injection,Medium,74
Groovy,Groovy_Medium_Threat,SQL_Injection_Evasion_Attack,Medium,89
Groovy,Groovy_Medium_Threat,Stored_Command_Injection,Medium,77
Groovy,Groovy_Medium_Threat,Stored_LDAP_Injection,Medium,90
Groovy,Groovy_Medium_Threat,Trust_Boundary_Violation,Medium,501
Groovy,Groovy_Medium_Threat,Unchecked_Input_for_Loop_Condition,Medium,606
Groovy,Groovy_Medium_Threat,Unnormalize_Input_String,Medium,20
Groovy,Groovy_Medium_Threat,Unvalidated_Forwards,Medium,819
Groovy,Groovy_Medium_Threat,Use_of_a_One_Way_Hash_with_a_Predictable_Salt,Medium,760
Groovy,Groovy_Medium_Threat,Use_of_a_One_Way_Hash_without_a_Salt,Medium,759
Groovy,Groovy_Medium_Threat,Use_of_Cryptographically_Weak_PRNG,Medium,338
Groovy,Groovy_Medium_Threat,Use_of_Hard_coded_Cryptographic_Key,Medium,321
Groovy,Groovy_Medium_Threat,Use_of_Insufficiently_Random_Values,Medium,330
Groovy,Groovy_Medium_Threat,Use_of_Native_Language,Medium,695
Groovy,Groovy_Medium_Threat,Use_of_System_exit,Medium,382
Groovy,Groovy_Medium_Threat,XSRF,Medium,352
Groovy,Groovy_Heuristic,Heuristic_2nd_Order_SQL_Injection,Low,89
Groovy,Groovy_Heuristic,Heuristic_CGI_Stored_XSS,Low,79
Groovy,Groovy_Heuristic,Heuristic_DB_Parameter_Tampering,Low,284
Groovy,Groovy_Heuristic,Heuristic_Parameter_Tampering,Low,472
Groovy,Groovy_Heuristic,Heuristic_SQL_Injection,Low,89
Groovy,Groovy_Heuristic,Heuristic_Stored_XSS,Low,79
Groovy,Groovy_Heuristic,Heuristic_XSRF,Low,352
Groovy,Groovy_Low_Visibility,Authorization_Bypass_Through_User_Controlled_SQL_PrimaryKey,Low,566
Groovy,Groovy_Low_Visibility,Blind_SQL_Injections,Low,89
Groovy,Groovy_Low_Visibility,Channel_Accessible_by_NonEndpoint,Low,300
Groovy,Groovy_Low_Visibility,Cleansing_Canonicalization_and_Comparison_Errors,Low,171
Groovy,Groovy_Low_Visibility,Collapse_of_Data_into_Unsafe_Value,Low,182
Groovy,Groovy_Low_Visibility,Creation_of_Temp_File_in_Dir_with_Incorrect_Permissions,Low,379
Groovy,Groovy_Low_Visibility,Creation_of_Temp_File_With_Insecure_Permissions,Low,378
Groovy,Groovy_Low_Visibility,Cross_Site_History_Manipulation,Low,203
Groovy,Groovy_Low_Visibility,Data_Leak_Between_Sessions,Low,362
Groovy,Groovy_Low_Visibility,DB_Control_of_System_or_Config_Setting,Low,15
Groovy,Groovy_Low_Visibility,Divide_By_Zero,Low,369
Groovy,Groovy_Low_Visibility,Empty_Password_In_Connection_String,Low,259
Groovy,Groovy_Low_Visibility,ESAPI_Same_Password_Repeats_Twice,Low,521
Groovy,Groovy_Low_Visibility,Escape_False,Low,116
Groovy,Groovy_Low_Visibility,Exposure_of_System_Data,Low,497
Groovy,Groovy_Low_Visibility,Heap_Inspection,Low,244
Groovy,Groovy_Low_Visibility,Improper_Build_Of_Sql_Mapping,Low,89
Groovy,Groovy_Low_Visibility,Improper_Exception_Handling,Low,248
Groovy,Groovy_Low_Visibility,Improper_Resource_Locking,Low,413
Groovy,Groovy_Low_Visibility,Improper_Resource_Shutdown_or_Release,Low,404
Groovy,Groovy_Low_Visibility,Improper_Session_Management,Low,201
Groovy,Groovy_Low_Visibility,Improper_Transaction_Handling,Low,460
Groovy,Groovy_Low_Visibility,Information_Exposure_Through_an_Error_Message,Low,209
Groovy,Groovy_Low_Visibility,Information_Exposure_Through_Debug_Log,Low,534
Groovy,Groovy_Low_Visibility,Information_Exposure_Through_Server_Log,Low,533
Groovy,Groovy_Low_Visibility,Information_Leak_Through_Comments,Low,615
Groovy,Groovy_Low_Visibility,Information_Leak_Through_Persistent_Cookies,Low,539
Groovy,Groovy_Low_Visibility,Information_Leak_Through_Shell_Error_Message,Low,535
Groovy,Groovy_Low_Visibility,Insufficient_Session_Expiration,Low,613
Groovy,Groovy_Low_Visibility,Insufficiently_Protected_Credentials,Low,522
Groovy,Groovy_Low_Visibility,Integer_Overflow,Low,190
Groovy,Groovy_Low_Visibility,Integer_Underflow,Low,191
Groovy,Groovy_Low_Visibility,Leaving_Temporary_File,Low,376
Groovy,Groovy_Low_Visibility,Log_Forging,Low,117
Groovy,Groovy_Low_Visibility,Logic_Time_Bomb,Low,511
Groovy,Groovy_Low_Visibility,Missing_Password_Field_Masking,Low,549
Groovy,Groovy_Low_Visibility,Not_Using_a_Random_IV_with_CBC_Mode,Low,329
Groovy,Groovy_Low_Visibility,Object_Hijack,Low,491
Groovy,Groovy_Low_Visibility,Off_by_One_Error,Low,193
Groovy,Groovy_Low_Visibility,Open_Redirect,Low,601
Groovy,Groovy_Low_Visibility,Parse_Double_DoS,Low,730
Groovy,Groovy_Low_Visibility,Plaintext_Storage_in_a_Cookie,Low,315
Groovy,Groovy_Low_Visibility,Potenial_UTF7_XSS,Low,79
Groovy,Groovy_Low_Visibility,Potential_ReDoS,Low,400
Groovy,Groovy_Low_Visibility,Potential_ReDoS_By_Injection,Low,400
Groovy,Groovy_Low_Visibility,Potential_ReDoS_In_Match,Low,400
Groovy,Groovy_Low_Visibility,Potential_ReDoS_In_Replace,Low,400
Groovy,Groovy_Low_Visibility,Potential_ReDoS_In_Static_Field,Low,400
Groovy,Groovy_Low_Visibility,Public_Static_Final_References_Mutable_Object,Low,607
Groovy,Groovy_Low_Visibility,Race_Condition,Low,362
Groovy,Groovy_Low_Visibility,Race_Condition_Format_Flaw,Low,362
Groovy,Groovy_Low_Visibility,Relative_Path_Traversal,Low,23
Groovy,Groovy_Low_Visibility,Reliance_on_Cookies_in_a_Decision,Low,784
Groovy,Groovy_Low_Visibility,Reliance_on_DNS_Lookups_in_a_Decision,Low,350
Groovy,Groovy_Low_Visibility,Reversible_One_Way_Hash,Low,328
Groovy,Groovy_Low_Visibility,Sensitive_Cookie_in_HTTPS_Session_Without_Secure_Attribute,Low,614
Groovy,Groovy_Low_Visibility,Serializable_Class_Containing_Sensitive_Data,Low,499
Groovy,Groovy_Low_Visibility,Spring_defaultHtmlEscape_Not_True,Low,10711
Groovy,Groovy_Low_Visibility,Stored_Absolute_Path_Traversal,Low,36
Groovy,Groovy_Low_Visibility,Stored_Relative_Path_Traversal,Low,23
Groovy,Groovy_Low_Visibility,Storing_Passwords_in_a_Recoverable_Format,Low,257
Groovy,Groovy_Low_Visibility,TOCTOU,Low,367
Groovy,Groovy_Low_Visibility,Uncaught_Exception,Low,248
Groovy,Groovy_Low_Visibility,Unchecked_Return_Value_to_NULL_Pointer_Dereference,Low,690
Groovy,Groovy_Low_Visibility,Uncontrolled_Format_String,Low,134
Groovy,Groovy_Low_Visibility,Uncontrolled_Memory_Allocation,Low,789
Groovy,Groovy_Low_Visibility,Unsynchronized_Access_To_Shared_Data,Low,567
Groovy,Groovy_Low_Visibility,Use_of_Broken_or_Risky_Cryptographic_Algorithm,Low,327
Groovy,Groovy_Low_Visibility,Use_of_Client_Side_Authentication,Low,603
Groovy,Groovy_Low_Visibility,Use_Of_getenv,Low,589
Groovy,Groovy_Low_Visibility,Use_of_Hard_coded_Security_Constants,Low,547
Groovy,Groovy_Low_Visibility,Use_Of_Hardcoded_Password,Low,259
Groovy,Groovy_Low_Visibility,Use_of_RSA_Algorithm_without_OAEP,Low,780
Groovy,Groovy_Low_Visibility,Using_Referer_Field_for_Authentication,Low,293
Groovy,Groovy_Stored,Stored_Boundary_Violation,Low,646
Groovy,Groovy_Stored,Stored_Code_Injection,Low,94
Groovy,Groovy_Stored,Stored_HTTP_Response_Splitting,Low,113
Groovy,Groovy_Stored,Stored_Open_Redirect,Low,601
Groovy,Groovy_Stored,Stored_XPath_Injection,Low,643
Groovy,Groovy_Best_Coding_Practice,Assign_Collection,Information,398
Groovy,Groovy_Best_Coding_Practice,Assigning_instead_of_Comparing,Information,481
Groovy,Groovy_Best_Coding_Practice,Comparing_instead_of_Assigning,Information,482
Groovy,Groovy_Best_Coding_Practice,Declaration_Of_Catch_For_Generic_Exception,Information,396
Groovy,Groovy_Best_Coding_Practice,Declaration_of_Throws_for_Generic_Exception,Information,397
Groovy,Groovy_Best_Coding_Practice,Deprecated_Groovy_Code,Information,477
Groovy,Groovy_Best_Coding_Practice,Dynamic_SQL_Queries,Information,89
Groovy,Groovy_Best_Coding_Practice,Empty_Methods,Information,398
Groovy,Groovy_Best_Coding_Practice,Explicit_Calls_To_Methods,Information,398
Groovy,Groovy_Best_Coding_Practice,Explicit_Instantiation,Information,398
Groovy,Groovy_Best_Coding_Practice,Exposure_of_Resource_to_Wrong_Sphere,Information,493
Groovy,Groovy_Best_Coding_Practice,Getter_Method_Could_Be_Property,Information,398
Groovy,Groovy_Best_Coding_Practice,GOTO_Statement,Information,699
Groovy,Groovy_Best_Coding_Practice,Hardcoded_Absolute_Path,Information,426
Groovy,Groovy_Best_Coding_Practice,Hardcoded_Connection_String,Information,798
Groovy,Groovy_Best_Coding_Practice,Incorrect_Block_Delimitation,Information,483
Groovy,Groovy_Best_Coding_Practice,Just_One_of_Equals_and_Hash_code_Defined,Information,581
Groovy,Groovy_Best_Coding_Practice,Missing_Default_Case_In_Switch_Statement,Information,478
Groovy,Groovy_Best_Coding_Practice,Omitted_Break_Statement_In_Switch,Information,484
Groovy,Groovy_Best_Coding_Practice,Public_Static_Field_Not_Marked_Final,Information,500
Groovy,Groovy_Best_Coding_Practice,Return_Inside_Finally_Block,Information,584
Groovy,Groovy_Best_Coding_Practice,Use_Collect_Many,Information,398
Groovy,Groovy_Best_Coding_Practice,Use_Collect_Nested,Information,398
Groovy,Groovy_Best_Coding_Practice,Use_of_Wrong_Operator_in_String_Comparison,Information,597
Java,Java_Android,Insecure_WebView_Usage,High,829
Java,Java_Android,Insufficient_Sensitive_Transport_Layer,High,319
Java,Java_Android,Malicious_Program,High,265
Java,Java_Android,Side_Channel_Data_Leakage,High,359
Java,Java_Android,Use_of_WebView_AddJavascriptInterface,High,749
Java,Java_GWT,GWT_Reflected_XSS,High,79
Java,Java_High_Risk,Code_Injection,High,94
Java,Java_High_Risk,Command_Injection,High,77
Java,Java_High_Risk,Connection_String_Injection,High,99
Java,Java_High_Risk,Deserialization_of_Untrusted_Data,High,502
Java,Java_High_Risk,Deserialization_of_Untrusted_Data_in_JMS,High,502
Java,Java_High_Risk,Expression_Language_Injection_MVEL,High,917
Java,Java_High_Risk,Expression_Language_Injection_OGNL,High,917
Java,Java_High_Risk,Expression_Language_Injection_SPEL,High,917
Java,Java_High_Risk,LDAP_Injection,High,90
Java,Java_High_Risk,Reflected_XSS_All_Clients,High,79
Java,Java_High_Risk,Resource_Injection,High,99
Java,Java_High_Risk,Second_Order_SQL_Injection,High,89
Java,Java_High_Risk,SQL_Injection,High,89
Java,Java_High_Risk,Stored_XSS,High,79
Java,Java_High_Risk,Unsafe_Reflection,High,470
Java,Java_High_Risk,XPath_Injection,High,643
Java,Java_Spring,Spring_View_SPEL_Injection,High,917
Java,Java_Android,Client_Side_Injection,Medium,89
Java,Java_Android,Exported_Service_Without_Permissions,Medium,668
Java,Java_Android,Improper_Verification_Of_Intent_By_Broadcast_Receiver,Medium,925
Java,Java_Android,Poor_Authorization_and_Authentication,Medium,259
Java,Java_Android,Unsafe_Permission_Check,Medium,284
Java,Java_Android,Unvalidated_Self_Signed_Certificate,Medium,295
Java,Java_Android,Use_Of_Implicit_Intent_For_Sensitive_Communication,Medium,927
Java,Java_Android,Weak_Encryption,Medium,326
Java,Java_Android,WebView_Cache_Information_Leak,Medium,524
Java,Java_GWT,GWT_DOM_XSS,Medium,79
Java,Java_Medium_Threat,Absolute_Path_Traversal,Medium,36
Java,Java_Medium_Threat,CGI_Reflected_XSS_All_Clients,Medium,79
Java,Java_Medium_Threat,CGI_Stored_XSS,Medium,79
Java,Java_Medium_Threat,Cleartext_Submission_of_Sensitive_Information,Medium,319
Java,Java_Medium_Threat,Client_State_Saving_Method_JSF,Medium,254
Java,Java_Medium_Threat,Dangerous_File_Inclusion,Medium,829
Java,Java_Medium_Threat,DB_Parameter_Tampering,Medium,284
Java,Java_Medium_Threat,Direct_Use_of_Unsafe_JNI,Medium,111
Java,Java_Medium_Threat,DoS_by_Sleep,Medium,730
Java,Java_Medium_Threat,Download_of_Code_Without_Integrity_Check,Medium,494
Java,Java_Medium_Threat,Excessive_Data_Exposure,Medium,201
Java,Java_Medium_Threat,External_Control_of_Critical_State_Data,Medium,642
Java,Java_Medium_Threat,External_Control_of_System_or_Config_Setting,Medium,15
Java,Java_Medium_Threat,Frameable_Login_Page,Medium,829
Java,Java_Medium_Threat,Hardcoded_password_in_Connection_String,Medium,547
Java,Java_Medium_Threat,HTTP_Response_Splitting,Medium,113
Java,Java_Medium_Threat,HttpOnlyCookies,Medium,1004
Java,Java_Medium_Threat,HttpOnlyCookies_In_Config,Medium,1004
Java,Java_Medium_Threat,Improper_Locking,Medium,667
Java,Java_Medium_Threat,Improper_Restriction_of_Stored_XXE_Ref,Medium,611
Java,Java_Medium_Threat,Improper_Restriction_of_XXE_Ref,Medium,611
Java,Java_Medium_Threat,Inadequate_Encryption_Strength,Medium,326
Java,Java_Medium_Threat,Input_Path_Not_Canonicalized,Medium,73
Java,Java_Medium_Threat,JWT_Lack_Of_Expiration_Time,Medium,287
Java,Java_Medium_Threat,JWT_No_Signature_Verification,Medium,287
Java,Java_Medium_Threat,JWT_Sensitive_Information_Exposure,Medium,359
Java,Java_Medium_Threat,JWT_Use_Of_Hardcoded_Secret,Medium,798
Java,Java_Medium_Threat,Missing_HSTS_Header,Medium,346
Java,Java_Medium_Threat,Multiple_Binds_to_the_Same_Port,Medium,605
Java,Java_Medium_Threat,Parameter_Tampering,Medium,472
Java,Java_Medium_Threat,Plaintext_Storage_of_a_Password,Medium,256
Java,Java_Medium_Threat,Privacy_Violation,Medium,359
Java,Java_Medium_Threat,Process_Control,Medium,114
Java,Java_Medium_Threat,ReDoS_From_Regex_Injection,Medium,400
Java,Java_Medium_Threat,ReDoS_In_Match,Medium,400
Java,Java_Medium_Threat,ReDoS_In_Pattern,Medium,400
Java,Java_Medium_Threat,ReDoS_In_Replace,Medium,400
Java,Java_Medium_Threat,Reliance_on_Cookies_without_Validation,Medium,565
Java,Java_Medium_Threat,Same_Seed_in_PRNG,Medium,336
Java,Java_Medium_Threat,Session_Fixation,Medium,384
Java,Java_Medium_Threat,SQL_Injection_Evasion_Attack,Medium,89
Java,Java_Medium_Threat,SSRF,Medium,918
Java,Java_Medium_Threat,Stored_Command_Injection,Medium,77
Java,Java_Medium_Threat,Stored_LDAP_Injection,Medium,90
Java,Java_Medium_Threat,Unchecked_Input_for_Loop_Condition,Medium,606
Java,Java_Medium_Threat,Unnormalize_Input_String,Medium,20
Java,Java_Medium_Threat,Unsafe_Object_Binding,Medium,915
Java,Java_Medium_Threat,Unvalidated_Forwards,Medium,819
Java,Java_Medium_Threat,Unvalidated_SSL_Certificate_Hostname,Medium,297
Java,Java_Medium_Threat,Use_of_a_One_Way_Hash_with_a_Predictable_Salt,Medium,760
Java,Java_Medium_Threat,Use_of_a_One_Way_Hash_without_a_Salt,Medium,759
Java,Java_Medium_Threat,Use_of_Cryptographically_Weak_PRNG,Medium,338
Java,Java_Medium_Threat,Use_of_Hard_coded_Cryptographic_Key,Medium,321
Java,Java_Medium_Threat,Use_of_Insufficiently_Random_Values,Medium,330
Java,Java_Medium_Threat,Use_of_Native_Language,Medium,695
Java,Java_Medium_Threat,XQuery_Injection,Medium,652
Java,Java_Medium_Threat,XSRF,Medium,352
Java,Java_Spring,Spring_Argon2_Insecure_Parameters,Medium,522
Java,Java_Spring,Spring_BCrypt_Insecure_Parameters,Medium,522
Java,Java_Spring,Spring_Comparison_Timing_Attack,Medium,208
Java,Java_Spring,Spring_Missing_HSTS_Header,Medium,346
Java,Java_Spring,Spring_Missing_X_Frame_Options,Medium,1021
Java,Java_Spring,Spring_ModelView_Injection,Medium,74
Java,Java_Spring,Spring_PBKDF2_Insecure_Parameters,Medium,522
Java,Java_Spring,Spring_SCrypt_Insecure_Parameters,Medium,522
Java,Java_Spring,Spring_XSRF,Medium,352
Java,Java_Struts,Struts_Form_Does_Not_Extend_Validation_Class,Medium,104
Java,Java_Struts,Struts_Incomplete_Validate_Method_Definition,Medium,103
Java,Java_Struts,Struts_Validation_Turned_Off,Medium,109
Java,Java_Android,Accessible_Content_Provider,Low,668
Java,Java_Android,Android_Improper_Resource_Shutdown_or_Release,Low,404
Java,Java_Android,Client_Side_ReDoS,Low,400
Java,Java_Android,Copy_Paste_Buffer_Caching,Low,922
Java,Java_Android,Debuggable_App,Low,668
Java,Java_Android,Failure_To_Implement_Least_Privilege,Low,250
Java,Java_Android,Hardcoded_Password_In_Gradle,Low,259
Java,Java_Android,Implicit_Intent_With_Read_Write_Permissions,Low,668
Java,Java_Android,Information_Leak_Through_Response_Caching,Low,524
Java,Java_Android,Insecure_Android_SDK_Version,Low,477
Java,Java_Android,Insecure_Data_Storage,Low,922
Java,Java_Android,Insecure_Data_Storage_Usage,Low,312
Java,Java_Android,Insufficient_Transport_Layer_Protect,Low,319
Java,Java_Android,Keyboard_Cache_Information_Leak,Low,524
Java,Java_Android,Missing_Certificate_Pinning,Low,295
Java,Java_Android,Missing_Device_Lock_Verification,Low,829
Java,Java_Android,Missing_Rooted_Device_Check,Low,693
Java,Java_Android,No_Installer_Verification_Implemented,Low,829
Java,Java_Android,Non_Encrypted_Data_Storage,Low,311
Java,Java_Android,Passing_Non_Encrypted_Data_Between_Activities,Low,319
Java,Java_Android,ProGuard_Obfuscation_Not_In_Use,Low,693
Java,Java_Android,Reuse_Of_Cryptographic_Key,Low,521
Java,Java_Android,Screen_Caching,Low,524
Java,Java_Android,Use_of_Native_Language,Low,695
Java,Java_GWT,JSON_Hijacking,Low,352
Java,Java_Heuristic,Heuristic_2nd_Order_SQL_Injection,Low,89
Java,Java_Heuristic,Heuristic_CGI_Stored_XSS,Low,79
Java,Java_Heuristic,Heuristic_DB_Parameter_Tampering,Low,284
Java,Java_Heuristic,Heuristic_Parameter_Tampering,Low,472
Java,Java_Heuristic,Heuristic_SQL_Injection,Low,89
Java,Java_Heuristic,Heuristic_Stored_XSS,Low,79
Java,Java_Heuristic,Heuristic_XSRF,Low,352
Java,Java_Low_Visibility,Authorization_Bypass_Through_User_Controlled_SQL_PrimaryKey,Low,566
Java,Java_Low_Visibility,Blind_SQL_Injections,Low,89
Java,Java_Low_Visibility,Channel_Accessible_by_NonEndpoint,Low,300
Java,Java_Low_Visibility,Citrus_Developer_Mode_Enabled,Low,0
Java,Java_Low_Visibility,Cleansing_Canonicalization_and_Comparison_Errors,Low,171
Java,Java_Low_Visibility,Collapse_of_Data_into_Unsafe_Value,Low,182
Java,Java_Low_Visibility,Command_Argument_Injection,Low,78
Java,Java_Low_Visibility,Cookie_Overly_Broad_Path,Low,539
Java,Java_Low_Visibility,Creation_of_Temp_File_in_Dir_with_Incorrect_Permissions,Low,379
Java,Java_Low_Visibility,Creation_of_Temp_File_With_Insecure_Permissions,Low,378
Java,Java_Low_Visibility,Cross_Site_History_Manipulation,Low,203
Java,Java_Low_Visibility,Data_Leak_Between_Sessions,Low,362
Java,Java_Low_Visibility,DB_Control_of_System_or_Config_Setting,Low,15
Java,Java_Low_Visibility,Divide_By_Zero,Low,369
Java,Java_Low_Visibility,Empty_Password_In_Connection_String,Low,259
Java,Java_Low_Visibility,ESAPI_Same_Password_Repeats_Twice,Low,521
Java,Java_Low_Visibility,Escape_False,Low,116
Java,Java_Low_Visibility,Exposure_of_System_Data,Low,497
Java,Java_Low_Visibility,File_Permissions_World_Readable,Low,732
Java,Java_Low_Visibility,Hardcoded_AWS_Credentials,Low,798
Java,Java_Low_Visibility,Heap_Inspection,Low,244
Java,Java_Low_Visibility,Improper_Build_Of_Sql_Mapping,Low,89
Java,Java_Low_Visibility,Improper_Exception_Handling,Low,248
Java,Java_Low_Visibility,Improper_Resource_Access_Authorization,Low,285
Java,Java_Low_Visibility,Improper_Resource_Locking,Low,413
Java,Java_Low_Visibility,Improper_Resource_Shutdown_or_Release,Low,404
Java,Java_Low_Visibility,Improper_Session_Management,Low,201
Java,Java_Low_Visibility,Improper_Transaction_Handling,Low,460
Java,Java_Low_Visibility,Incorrect_Permission_Assignment_For_Critical_Resources,Low,732
Java,Java_Low_Visibility,Information_Exposure_Through_an_Error_Message,Low,209
Java,Java_Low_Visibility,Information_Exposure_Through_Debug_Log,Low,534
Java,Java_Low_Visibility,Information_Exposure_Through_Query_String,Low,598
Java,Java_Low_Visibility,Information_Exposure_Through_Server_Log,Low,533
Java,Java_Low_Visibility,Information_Leak_Through_Comments,Low,615
Java,Java_Low_Visibility,Information_Leak_Through_Persistent_Cookies,Low,539
Java,Java_Low_Visibility,Information_Leak_Through_Shell_Error_Message,Low,535
Java,Java_Low_Visibility,Insufficient_Session_Expiration,Low,613
Java,Java_Low_Visibility,Insufficiently_Protected_Credentials,Low,522
Java,Java_Low_Visibility,Integer_Overflow,Low,190
Java,Java_Low_Visibility,Integer_Underflow,Low,191
Java,Java_Low_Visibility,JWT_Excessive_Expiration_Time,Low,287
Java,Java_Low_Visibility,JWT_Use_Of_None_Algorithm,Low,287
Java,Java_Low_Visibility,Leaving_Temporary_File,Low,376
Java,Java_Low_Visibility,Log_Forging,Low,117
Java,Java_Low_Visibility,Logic_Time_Bomb,Low,511
Java,Java_Low_Visibility,Missing_Content_Security_Policy,Low,346
Java,Java_Low_Visibility,Missing_Password_Field_Masking,Low,549
Java,Java_Low_Visibility,Missing_X_Frame_Options,Low,1021
Java,Java_Low_Visibility,Not_Using_a_Random_IV_with_CBC_Mode,Low,329
Java,Java_Low_Visibility,Object_Hijack,Low,491
Java,Java_Low_Visibility,Off_by_One_Error,Low,193
Java,Java_Low_Visibility,Open_Redirect,Low,601
Java,Java_Low_Visibility,Overly_Permissive_Cross_Origin_Resource_Sharing_Policy,Low,346
Java,Java_Low_Visibility,Parse_Double_DoS,Low,730
Java,Java_Low_Visibility,Password_In_Comment,Low,615
Java,Java_Low_Visibility,Permissive_Content_Security_Policy,Low,346
Java,Java_Low_Visibility,Plaintext_Storage_in_a_Cookie,Low,315
Java,Java_Low_Visibility,Portability_Flaw_Locale_Dependent_Comparison,Low,474
Java,Java_Low_Visibility,Potential_ReDoS,Low,400
Java,Java_Low_Visibility,Potential_ReDoS_By_Injection,Low,400
Java,Java_Low_Visibility,Potential_ReDoS_In_Match,Low,400
Java,Java_Low_Visibility,Potential_ReDoS_In_Replace,Low,400
Java,Java_Low_Visibility,Potential_ReDoS_In_Static_Field,Low,400
Java,Java_Low_Visibility,Private_Array_Returned_From_A_Public_Method,Low,495
Java,Java_Low_Visibility,Public_Data_Assigned_to_Private_Array,Low,496
Java,Java_Low_Visibility,Public_Static_Final_References_Mutable_Object,Low,607
Java,Java_Low_Visibility,Race_Condition,Low,362
Java,Java_Low_Visibility,Race_Condition_Format_Flaw,Low,362
Java,Java_Low_Visibility,Relative_Path_Traversal,Low,23
Java,Java_Low_Visibility,Reliance_on_Cookies_in_a_Decision,Low,784
Java,Java_Low_Visibility,Reliance_on_DNS_Lookups_in_a_Decision,Low,350
Java,Java_Low_Visibility,Reversible_One_Way_Hash,Low,328
Java,Java_Low_Visibility,Sensitive_Cookie_in_HTTPS_Session_Without_Secure_Attribute,Low,614
Java,Java_Low_Visibility,Serializable_Class_Containing_Sensitive_Data,Low,499
Java,Java_Low_Visibility,Stored_Absolute_Path_Traversal,Low,36
Java,Java_Low_Visibility,Stored_Command_Argument_Injection,Low,88
Java,Java_Low_Visibility,Stored_Log_Forging,Low,117
Java,Java_Low_Visibility,Stored_Relative_Path_Traversal,Low,23
Java,Java_Low_Visibility,Storing_Passwords_in_a_Recoverable_Format,Low,257
Java,Java_Low_Visibility,Suspected_XSS,Low,79
Java,Java_Low_Visibility,TOCTOU,Low,367
Java,Java_Low_Visibility,TruffleHog_HighEntropy_Strings,Low,798
Java,Java_Low_Visibility,TruffleHog_Regex_Matches,Low,798
Java,Java_Low_Visibility,Trust_Boundary_Violation_in_Session_Variables,Low,501
Java,Java_Low_Visibility,Uncaught_Exception,Low,248
Java,Java_Low_Visibility,Unchecked_Return_Value_to_NULL_Pointer_Dereference,Low,690
Java,Java_Low_Visibility,Uncontrolled_Format_String,Low,134
Java,Java_Low_Visibility,Uncontrolled_Memory_Allocation,Low,789
Java,Java_Low_Visibility,Unrestricted_File_Upload,Low,434
Java,Java_Low_Visibility,Unrestricted_Read_S3,Low,639
Java,Java_Low_Visibility,Unsynchronized_Access_To_Shared_Data,Low,567
Java,Java_Low_Visibility,Use_of_Broken_or_Risky_Cryptographic_Algorithm,Low,327
